EmployeeID,Age,Gender,MaritalStatus,Education,Department,JobRole,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,MonthlyIncome,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,PerformanceRating,OverTime,DistanceFromHome,NumCompaniesWorked,TrainingTimesLastYear,Attrition,TenureToIncomeRatio,SatisfactionScore
8811,46,Male,Married,Bachelor,Sales,Sales Manager,6.6,1.1,0,8287,4,1,2,4,3,Yes,15.7,2,2,0,0.7964281404609629,2.75
8812,39,Male,Married,High School,Finance,Accountant,2.0,1.5,1,6114,4,2,2,1,2,No,10.4,1,3,1,0.32711808963035655,2.25
8813,29,Female,Married,High School,Sales,Account Manager,4.7,1.5,0,6529,4,4,3,3,4,No,2.6,1,4,0,0.7198652167253791,3.5
8814,48,Female,Divorced,Bachelor,HR,Recruiter,12.2,10.7,6,7651,1,1,2,2,3,No,10.5,1,4,1,1.594562802248072,1.5
8815,58,Male,Married,Bachelor,Finance,Financial Analyst,5.6,5.2,1,8950,1,1,4,3,3,No,11.6,1,3,0,0.6256983240223464,2.25
8816,33,Female,Single,Bachelor,Finance,Accountant,6.5,0.6,0,9199,3,1,3,2,3,No,3.5,1,0,1,0.7065985433199261,2.25
8817,53,Male,Single,Bachelor,Operations,Logistics Coordinator,5.9,5.9,0,7262,2,3,4,4,4,No,7.1,3,3,0,0.8124483613329663,3.25
8818,33,Male,Married,Bachelor,Operations,Operations Manager,6.4,3.3,1,7581,3,2,2,1,3,No,18.6,2,2,1,0.8442158026645561,2.0
8819,30,Female,Single,Bachelor,Operations,Supply Chain Analyst,6.2,2.5,6,7045,2,3,3,4,3,Yes,8.7,4,3,1,0.8800567778566359,3.0
8820,37,Female,Divorced,Bachelor,IT,DevOps Engineer,4.2,2.6,2,10432,3,1,2,2,3,Yes,6.6,0,4,1,0.4026073619631902,2.0
8821,37,Male,Single,Bachelor,HR,Recruiter,6.4,3.8,0,6289,3,1,4,2,3,No,17.3,3,1,1,1.0176498648433774,2.5
8822,23,Female,Single,Bachelor,Sales,Sales Executive,1.0,0.6,1,6107,2,4,1,2,3,No,9.3,1,0,1,0.16374652038644177,2.25
8823,30,Male,Single,Master,Sales,Sales Executive,8.0,2.1,0,10632,1,2,1,1,3,Yes,1.6,5,6,1,0.7524454477050414,1.25
8824,44,Female,Single,Bachelor,HR,Recruiter,9.0,0.8,4,7401,4,4,3,1,3,No,1.9,0,2,0,1.2160518848804216,3.0
8825,45,Male,Married,Master,Finance,Finance Manager,3.2,3.2,1,10189,4,1,2,2,3,No,14.1,2,4,0,0.3140641868681912,2.25
8826,56,Female,Single,PhD,Operations,Supply Chain Analyst,4.0,1.7,0,10904,4,4,3,2,4,No,4.2,2,5,0,0.36683785766691124,3.25
8827,58,Female,Married,Master,HR,HR Manager,8.1,4.7,3,8387,2,3,3,1,3,Yes,1.3,1,5,1,0.9657803743889352,2.25
8828,50,Female,Married,Master,Operations,Operations Manager,9.1,0.7,4,9825,4,2,1,3,3,No,11.1,1,2,0,0.9262086513994912,2.5
8829,25,Male,Divorced,Bachelor,IT,Software Engineer,3.0,3.0,3,10028,4,2,2,4,4,No,5.5,1,0,0,0.2991623454327882,3.0
8830,38,Male,Married,High School,Sales,Sales Manager,3.4,3.4,3,5646,3,1,1,4,3,No,14.1,0,6,0,0.602196245129295,2.25
8831,46,Male,Single,Master,IT,Product Manager,1.9,1.5,0,8565,4,2,1,3,1,No,12.7,1,0,1,0.22183304144775248,2.5
8832,47,Male,Single,Bachelor,Finance,Accountant,4.0,0.6,1,9061,3,4,3,1,3,Yes,15.4,2,5,1,0.4414523783246882,2.75
8833,22,Male,Single,High School,Sales,Account Manager,0.0,0.0,0,5212,3,3,3,1,3,No,2.8,1,1,1,0.0,2.5
8834,38,Male,Single,Bachelor,Finance,Finance Manager,7.2,2.5,0,9822,2,1,2,2,3,No,9.8,1,5,1,0.733048259010385,1.75
8835,37,Female,Married,Bachelor,IT,Product Manager,0.4,0.4,0,7947,3,2,1,4,3,No,2.0,1,3,1,0.05033345916698125,2.5
8836,27,Female,Single,Bachelor,Operations,Supply Chain Analyst,5.0,4.4,0,6925,3,3,3,1,3,Yes,10.2,1,1,1,0.7220216606498195,2.5
8837,56,Male,Single,Master,Sales,Account Manager,4.1,4.1,1,8674,2,2,4,4,2,No,11.6,3,6,1,0.47267696564445466,3.0
8838,49,Male,Single,Bachelor,Sales,Sales Manager,4.1,3.1,2,8446,2,1,4,3,3,No,1.7,0,0,1,0.48543689320388345,2.5
8839,49,Female,Married,Bachelor,HR,HR Business Partner,5.0,5.0,2,6587,2,4,3,1,3,No,10.5,1,2,1,0.7590708972218005,2.5
8840,33,Male,Divorced,Bachelor,Finance,Accountant,4.8,4.8,2,9745,4,4,3,4,4,No,13.6,0,3,0,0.4925602873268343,3.75
8841,58,Female,Single,Master,Finance,Financial Analyst,2.3,1.1,0,10448,2,1,4,1,3,No,10.1,1,2,1,0.2201378254211332,2.0
8842,28,Male,Single,High School,Sales,Account Manager,2.2,2.2,0,5280,1,1,1,3,3,Yes,8.8,1,2,1,0.4166666666666667,1.5
8843,49,Male,Single,Bachelor,HR,HR Manager,10.5,4.0,0,7636,2,3,1,4,3,Yes,5.1,2,1,0,1.3750654793085384,2.5
8844,50,Female,Single,Master,Sales,Account Manager,7.3,1.8,0,8668,2,3,2,4,2,No,36.7,2,1,1,0.8421781264420859,2.75
8845,40,Male,Divorced,PhD,IT,Software Engineer,1.7,1.5,0,12763,4,2,4,2,2,Yes,4.6,0,4,1,0.13319752409308155,3.0
8846,23,Female,Single,PhD,Sales,Sales Executive,1.0,1.0,0,10380,2,3,4,3,3,Yes,2.8,0,0,1,0.09633911368015413,3.0
8847,48,Female,Married,High School,Operations,Operations Manager,1.1,1.1,1,4709,1,3,2,1,4,No,30.4,1,3,1,0.23359524315141222,1.75
8848,35,Male,Single,Bachelor,Sales,Account Manager,5.2,5.2,1,7365,2,1,1,4,3,No,0.7,1,2,0,0.7060420909708078,2.0
8849,31,Female,Divorced,Master,Operations,Operations Manager,4.6,2.3,4,8221,4,1,1,1,2,No,8.0,2,2,1,0.5595426347159712,1.75
8850,47,Female,Married,Bachelor,Sales,Sales Manager,3.0,2.2,0,7895,2,4,3,3,4,No,1.7,2,4,0,0.3799873337555415,3.0
8851,57,Male,Divorced,Bachelor,Operations,Operations Manager,6.9,2.0,0,7165,4,1,1,1,3,No,10.4,0,5,1,0.9630146545708305,1.75
8852,44,Male,Single,High School,HR,HR Business Partner,2.1,1.4,0,4862,4,2,4,4,3,No,4.1,1,6,0,0.4319210201563143,3.5
8853,28,Male,Married,Bachelor,HR,Recruiter,6.0,4.6,4,6301,2,2,2,1,3,No,4.5,1,6,1,0.95222980479289,1.75
8854,53,Male,Single,Master,Operations,Operations Manager,3.8,1.6,1,9267,1,1,1,4,4,No,12.0,1,0,1,0.4100571921873314,1.75
8855,56,Male,Married,High School,Sales,Sales Executive,9.3,1.0,3,5728,1,4,2,4,1,Yes,8.1,1,1,1,1.6236033519553075,2.75
8856,37,Male,Married,High School,IT,Software Engineer,1.2,1.2,0,7332,2,3,2,1,4,No,12.3,1,1,1,0.1636661211129296,2.0
8857,25,Female,Divorced,High School,Sales,Account Manager,3.0,1.6,3,4495,3,1,4,2,3,Yes,9.9,1,6,1,0.6674082313681868,2.5
8858,27,Male,Married,Bachelor,HR,Recruiter,2.8,2.7,0,4788,3,3,4,1,2,No,5.4,0,2,1,0.5847953216374269,2.75
8859,38,Female,Single,Bachelor,Sales,Sales Manager,5.4,4.0,1,7396,3,2,2,4,3,No,38.6,3,0,0,0.7301243915630071,2.75
8860,45,Male,Single,High School,Finance,Finance Manager,6.3,1.4,2,6653,2,4,2,4,3,Yes,6.6,0,1,1,0.9469412295205171,3.0
8861,22,Female,Single,Bachelor,Finance,Accountant,0.0,0.0,0,6820,3,3,2,1,2,No,16.0,1,2,1,0.0,2.25
8862,32,Male,Married,Master,Finance,Financial Analyst,6.7,4.1,0,11659,4,4,2,3,3,Yes,6.3,3,2,1,0.574663350201561,3.25
8863,26,Male,Married,High School,Operations,Logistics Coordinator,2.0,2.0,2,4587,1,4,3,2,3,No,6.9,0,2,1,0.43601482450403317,2.5
8864,40,Male,Single,Bachelor,Operations,Operations Manager,3.1,1.0,3,6414,3,4,2,2,3,No,1.4,2,3,1,0.483317742438416,2.75
8865,40,Female,Married,Bachelor,Sales,Sales Manager,5.0,1.5,0,7642,2,2,2,1,3,No,11.6,3,1,1,0.6542789845590159,1.75
8866,28,Male,Divorced,Bachelor,HR,HR Business Partner,5.9,2.1,2,6741,1,1,4,1,3,No,4.8,3,2,1,0.8752410621569501,1.75
8867,34,Female,Married,PhD,HR,HR Business Partner,2.7,2.7,0,9635,1,4,4,2,3,Yes,7.2,0,4,1,0.2802283341982356,2.75
8868,35,Female,Married,PhD,Sales,Sales Manager,7.0,1.9,2,10675,3,4,3,4,2,Yes,9.6,2,4,0,0.6557377049180327,3.5
8869,45,Female,Divorced,Bachelor,Operations,Logistics Coordinator,7.2,3.2,2,8034,3,2,2,4,4,Yes,5.7,0,6,0,0.8961911874533233,2.75
8870,40,Male,Single,Bachelor,Finance,Finance Manager,2.0,2.0,1,9277,1,4,3,3,4,No,16.0,0,3,1,0.21558693543171287,2.75
8871,36,Male,Married,Bachelor,IT,DevOps Engineer,10.5,6.1,1,11204,1,3,2,2,3,No,0.7,1,6,1,0.9371652981078186,2.0
8872,48,Female,Single,Master,Sales,Account Manager,10.5,2.2,0,10655,3,3,4,2,3,No,5.9,1,2,1,0.985452839042703,3.0
8873,36,Female,Single,Bachelor,Sales,Sales Executive,2.3,2.3,2,6384,1,2,1,2,3,No,13.4,1,4,1,0.3602756892230576,1.5
8874,24,Female,Single,Master,Operations,Supply Chain Analyst,2.0,2.0,0,8410,4,2,4,1,3,Yes,23.8,0,0,1,0.23781212841854935,2.75
8875,56,Male,Married,Bachelor,Finance,Accountant,10.1,5.4,1,11638,4,3,3,4,4,No,0.6,0,1,0,0.8678467090565389,3.5
8876,47,Female,Divorced,Bachelor,Sales,Sales Manager,6.4,1.1,4,8674,4,4,4,4,3,No,1.5,0,4,0,0.7378372146645147,4.0
8877,24,Male,Divorced,Bachelor,Operations,Supply Chain Analyst,2.0,2.0,2,5313,2,2,2,2,3,No,3.7,0,6,1,0.3764351590438547,2.0
8878,35,Female,Single,Bachelor,Sales,Sales Executive,3.1,3.1,0,7818,2,1,2,2,4,Yes,32.3,2,5,1,0.39652084932207726,1.75
8879,50,Female,Single,High School,Operations,Operations Manager,1.2,1.2,1,4017,4,2,2,4,1,Yes,2.8,0,0,0,0.29873039581777444,3.0
8880,55,Male,Married,High School,IT,Product Manager,3.8,1.5,0,6895,4,3,1,4,2,No,17.0,1,5,0,0.5511240029006527,3.0
8881,39,Male,Divorced,PhD,Finance,Accountant,3.1,0.4,3,13579,4,4,3,2,3,No,16.2,2,0,1,0.228293688784152,3.25
8882,34,Female,Single,Bachelor,Operations,Logistics Coordinator,7.7,4.2,1,7982,1,1,2,1,3,Yes,1.4,3,0,1,0.96467050864445,1.25
8883,39,Female,Married,High School,HR,Recruiter,6.7,2.5,6,6074,3,3,1,1,4,Yes,6.7,1,5,1,1.1030622324662496,2.0
8884,39,Female,Married,Bachelor,Sales,Sales Manager,4.0,4.0,0,6731,4,3,1,2,3,No,7.3,0,2,1,0.5942653394740752,2.5
8885,47,Male,Single,Bachelor,Sales,Account Manager,1.4,0.2,0,6731,3,3,4,3,4,No,9.4,1,1,1,0.2079928688159263,3.25
8886,25,Male,Single,High School,Finance,Financial Analyst,3.0,3.0,2,5480,1,1,2,3,3,Yes,7.3,2,6,1,0.5474452554744526,1.75
8887,29,Male,Married,PhD,Sales,Account Manager,2.8,2.8,2,10143,4,3,4,3,3,No,12.1,0,3,1,0.2760524499654934,3.5
8888,44,Male,Married,Master,Finance,Accountant,6.7,4.5,0,12386,3,3,4,4,3,No,12.0,0,6,0,0.5409333118036493,3.5
8889,25,Female,Married,Bachelor,IT,Product Manager,2.3,2.0,0,9236,1,1,1,1,3,No,2.2,2,3,1,0.24902555218709393,1.0
8890,31,Male,Divorced,Bachelor,HR,HR Business Partner,8.0,3.1,0,7231,4,3,2,1,3,No,4.8,0,6,0,1.1063476697552206,2.5
8891,39,Female,Married,High School,IT,DevOps Engineer,5.1,5.0,1,8055,3,2,1,3,3,No,8.9,0,0,0,0.633147113594041,2.25
8892,41,Male,Single,Bachelor,Finance,Accountant,3.3,1.1,0,7584,4,1,2,2,2,No,9.5,2,0,1,0.435126582278481,2.25
8893,55,Male,Single,Bachelor,HR,Recruiter,4.8,0.4,0,6461,1,3,2,2,3,Yes,11.5,0,6,1,0.7429190527782077,2.0
8894,54,Female,Married,Bachelor,Finance,Financial Analyst,4.2,3.5,2,8938,1,1,1,1,3,Yes,10.1,3,1,1,0.4699037816066234,1.0
8895,52,Female,Married,High School,Finance,Financial Analyst,9.7,0.8,6,7973,3,3,1,1,3,Yes,9.9,1,3,1,1.216606045403236,2.0
8896,25,Female,Married,High School,Operations,Operations Manager,3.0,3.0,1,5650,4,2,4,2,3,No,7.2,2,2,1,0.5309734513274336,3.0
8897,47,Female,Single,Master,Finance,Accountant,2.7,2.7,1,11827,1,3,2,4,4,Yes,12.5,1,3,1,0.2282911981060286,2.5
8898,27,Female,Married,Bachelor,Operations,Operations Manager,3.1,3.1,0,4973,2,4,4,2,1,Yes,4.5,1,3,1,0.6233661773577318,3.0
8899,37,Female,Married,Bachelor,Sales,Sales Manager,2.8,2.7,0,7583,1,3,2,4,3,No,22.6,1,1,1,0.36924699986812604,2.5
8900,30,Female,Single,Bachelor,Operations,Supply Chain Analyst,3.8,3.8,3,7072,3,4,2,2,3,No,2.1,0,3,1,0.5373303167420814,2.75
8901,32,Male,Married,Bachelor,HR,Recruiter,8.3,0.9,4,7850,2,1,2,2,4,No,1.9,0,4,1,1.0573248407643314,1.75
8902,44,Male,Married,Master,HR,HR Manager,5.1,5.1,1,7988,3,3,1,2,3,No,5.4,1,2,1,0.6384576865297946,2.25
8903,32,Male,Married,Master,Finance,Financial Analyst,10.0,1.6,2,13627,1,1,4,2,4,No,10.4,1,6,0,0.7338372349012988,2.0
8904,45,Female,Single,Master,HR,Recruiter,2.8,2.8,0,7399,3,3,3,2,3,Yes,9.8,2,3,1,0.37842951750236514,2.75
8905,29,Female,Divorced,Master,Sales,Sales Executive,3.7,3.7,3,9122,4,1,1,1,3,Yes,36.4,0,4,1,0.40561280420960316,1.75
8906,54,Male,Married,Master,Finance,Finance Manager,6.0,0.8,1,10511,3,3,3,2,3,No,3.6,4,4,0,0.570830558462563,2.75
8907,31,Female,Single,Master,Finance,Finance Manager,9.0,3.7,0,12730,4,2,1,3,3,Yes,1.1,3,1,0,0.7069913589945012,2.5
8908,24,Female,Single,High School,IT,DevOps Engineer,2.0,2.0,2,5449,2,2,3,2,1,No,1.8,0,6,1,0.36703982382088457,2.25
8909,46,Male,Single,PhD,Sales,Sales Manager,1.0,1.0,1,9998,1,3,1,4,3,No,3.1,1,3,0,0.10002000400080016,2.25
8910,23,Male,Single,Bachelor,Finance,Accountant,1.0,1.0,1,8769,4,1,2,1,3,Yes,14.7,1,4,1,0.11403808872163303,2.0
8911,33,Female,Married,Master,Finance,Finance Manager,3.6,1.3,0,11198,2,1,4,1,3,No,14.0,2,0,1,0.32148597963922126,2.0
8912,54,Male,Divorced,Master,IT,Software Engineer,2.7,2.7,0,13007,3,4,4,2,4,No,10.7,2,0,1,0.20758053355885295,3.25
8913,59,Male,Married,High School,HR,HR Business Partner,6.4,0.5,0,5502,3,1,2,1,3,No,7.1,0,3,0,1.163213376953835,1.75
8914,49,Female,Single,Bachelor,IT,Data Scientist,3.1,1.5,1,9084,3,2,3,2,2,No,1.9,1,2,1,0.3412593571114047,2.5
8915,41,Male,Married,Bachelor,Sales,Sales Manager,9.7,4.2,1,8100,4,1,3,4,2,Yes,11.6,1,4,0,1.1975308641975309,3.0
8916,26,Female,Single,Bachelor,Sales,Sales Executive,3.8,3.8,3,7644,4,2,2,1,3,Yes,17.7,2,1,1,0.4971219256933542,2.25
8917,41,Male,Married,Bachelor,Sales,Sales Executive,0.5,0.5,0,6792,3,1,2,2,4,Yes,4.9,1,5,1,0.07361601884570082,2.0
8918,38,Male,Married,Bachelor,Sales,Account Manager,2.6,0.8,1,7390,2,1,2,1,3,No,9.9,2,1,1,0.35182679296346414,1.5
8919,37,Female,Married,Master,HR,HR Business Partner,4.2,2.2,1,7697,3,4,4,4,3,Yes,7.0,3,3,1,0.545667143042744,3.75
8920,28,Female,Married,Master,HR,HR Manager,5.2,1.8,2,6993,2,3,4,4,2,Yes,9.9,3,0,1,0.7436007436007436,3.25
8921,52,Female,Married,Bachelor,HR,HR Manager,7.4,3.2,0,7215,2,2,4,1,4,Yes,15.1,0,2,1,1.0256410256410258,2.25
8922,32,Female,Married,PhD,Sales,Account Manager,7.6,1.1,0,11071,1,2,4,4,2,Yes,11.7,4,0,1,0.686478186252371,2.75
8923,46,Female,Single,Master,Sales,Account Manager,7.8,3.3,0,9632,3,2,4,3,3,No,6.7,3,3,1,0.8098006644518273,3.0
8924,58,Male,Single,High School,Operations,Logistics Coordinator,7.5,1.8,4,6619,4,1,2,1,4,No,4.7,1,3,1,1.133101676990482,2.0
8925,22,Female,Married,Bachelor,Operations,Supply Chain Analyst,0.0,0.0,0,6194,4,2,2,4,3,No,26.1,1,6,1,0.0,3.0
8926,50,Female,Married,Master,IT,Software Engineer,8.8,4.1,0,13479,4,2,2,4,3,Yes,2.4,0,2,0,0.6528674233993621,3.0
8927,58,Male,Married,Master,Sales,Sales Executive,6.8,4.2,3,9725,4,1,1,1,4,No,15.7,3,0,1,0.699228791773779,1.75
8928,40,Male,Single,Bachelor,IT,Software Engineer,3.1,0.5,3,10704,3,3,3,1,4,Yes,6.2,2,2,1,0.2896113602391629,2.5
8929,42,Female,Single,Master,Finance,Finance Manager,10.3,3.1,0,11212,3,1,2,2,2,No,10.7,1,5,1,0.9186585800927578,2.0
8930,30,Male,Married,Bachelor,Finance,Accountant,3.1,1.5,0,8337,1,1,1,4,3,No,6.1,0,1,1,0.3718363919875255,1.75
8931,27,Female,Married,Master,HR,HR Manager,4.0,3.0,0,7796,1,2,1,1,3,No,19.9,3,2,1,0.513083632632119,1.25
8932,36,Male,Single,High School,Operations,Operations Manager,5.7,5.7,1,5270,3,2,2,3,3,Yes,7.7,0,0,1,1.0815939278937383,2.5
8933,51,Male,Married,Master,Finance,Financial Analyst,12.5,8.6,0,12938,4,2,4,4,3,No,15.0,0,3,0,0.966146235894265,3.5
8934,46,Male,Single,Master,IT,Data Scientist,8.1,2.9,1,13311,4,3,3,4,2,No,4.0,0,2,0,0.6085192697768762,3.5
8935,38,Male,Married,Bachelor,Finance,Financial Analyst,9.1,8.5,1,9994,2,3,3,3,3,No,7.2,0,1,1,0.910546327796678,2.75
8936,33,Female,Single,Bachelor,Finance,Accountant,11.0,2.4,1,10332,4,2,1,3,2,No,4.7,2,5,0,1.064653503677894,2.5
8937,25,Female,Divorced,Master,IT,Product Manager,3.0,1.7,3,12454,4,1,2,2,3,No,20.0,1,3,0,0.24088646218082543,2.25
8938,22,Male,Married,Bachelor,IT,DevOps Engineer,0.0,0.0,0,8274,1,2,1,3,2,No,8.8,0,2,1,0.0,1.75
8939,37,Male,Single,Bachelor,IT,Product Manager,4.8,2.6,2,8765,4,2,4,3,3,No,18.5,1,2,0,0.5476326297775241,3.25
8940,44,Male,Single,Master,Finance,Accountant,14.1,4.7,0,12971,3,2,2,2,3,No,1.1,0,1,1,1.0870403207154422,2.25
8941,32,Male,Single,Bachelor,Operations,Logistics Coordinator,9.1,3.8,3,9073,4,1,1,3,4,No,13.0,4,6,0,1.0029758624490246,2.25
8942,47,Male,Single,High School,Sales,Sales Executive,9.0,7.4,3,6549,1,3,1,4,3,Yes,11.4,3,6,1,1.374255611543747,2.25
8943,31,Female,Married,Master,Finance,Finance Manager,1.8,0.7,1,9881,3,3,4,2,3,No,4.8,1,3,1,0.18216779678170225,3.0
8944,55,Female,Single,Bachelor,Finance,Financial Analyst,5.4,1.1,1,8553,2,2,1,3,3,No,21.7,3,0,1,0.6313574184496668,2.0
8945,40,Male,Married,High School,IT,Product Manager,13.0,1.9,2,8538,3,1,2,1,2,No,5.6,0,0,0,1.5226048254860622,1.75
8946,33,Male,Married,Bachelor,Sales,Account Manager,8.5,3.4,0,8207,4,2,1,3,3,No,9.1,0,5,0,1.0357012306567563,2.5
8947,30,Female,Married,Bachelor,HR,HR Manager,7.0,3.8,0,7323,3,4,2,2,3,Yes,8.0,1,2,1,0.9558923938276662,2.75
8948,52,Male,Single,Master,Sales,Account Manager,4.0,4.0,0,10324,3,4,2,2,4,No,5.8,2,3,0,0.38744672607516467,2.75
8949,28,Female,Married,Bachelor,IT,DevOps Engineer,5.4,1.0,1,10573,4,4,2,2,3,No,4.0,3,0,0,0.5107348907594818,3.0
8950,42,Female,Divorced,Bachelor,Sales,Account Manager,6.1,2.8,1,7760,4,3,3,3,4,Yes,6.2,2,0,0,0.7860824742268041,3.25
8951,55,Female,Single,Master,Sales,Sales Manager,5.2,3.3,1,10128,4,3,4,4,4,No,9.7,2,6,0,0.5134281200631912,3.75
8952,33,Male,Single,Bachelor,Finance,Accountant,8.0,1.0,1,9320,3,4,1,3,3,Yes,11.4,3,2,0,0.8583690987124464,2.75
8953,26,Female,Married,Bachelor,HR,HR Manager,4.0,2.6,0,6429,3,2,2,3,4,No,14.6,0,6,1,0.6221807435059885,2.5
8954,32,Male,Single,PhD,Operations,Logistics Coordinator,7.2,3.5,2,11826,1,1,1,1,3,Yes,5.9,3,6,1,0.60882800608828,1.0
8955,53,Female,Married,High School,Finance,Finance Manager,7.1,2.4,0,7224,3,3,3,3,3,No,14.5,0,6,1,0.9828349944629013,3.0
8956,34,Female,Single,High School,Finance,Financial Analyst,3.2,0.5,3,7972,1,2,1,4,4,No,4.9,0,0,0,0.4014049172102358,2.0
8957,37,Female,Married,Bachelor,Finance,Financial Analyst,7.0,0.9,0,9006,1,3,3,4,3,No,12.2,2,0,1,0.7772596047079724,2.75
8958,31,Male,Married,Bachelor,Finance,Finance Manager,6.2,1.1,4,10696,4,1,3,1,3,No,3.6,3,3,1,0.5796559461480928,2.25
8959,57,Female,Single,Master,HR,HR Manager,9.6,0.5,3,8878,3,1,4,1,3,No,9.2,0,2,1,1.0813246226627617,2.25
8960,31,Female,Single,Bachelor,HR,HR Business Partner,6.9,0.3,1,7139,1,2,1,2,3,No,6.5,1,6,1,0.9665219218377924,1.5
8961,54,Male,Single,Bachelor,IT,Data Scientist,9.7,1.6,0,11561,3,1,3,3,3,No,8.6,1,4,0,0.8390277657642072,2.5
8962,46,Male,Divorced,Bachelor,Sales,Account Manager,4.6,2.8,0,6090,4,2,1,4,2,Yes,20.3,0,3,1,0.7553366174055829,2.75
8963,33,Female,Married,Bachelor,IT,Data Scientist,6.3,1.6,1,10942,1,3,4,3,4,Yes,31.0,1,6,1,0.5757631146042771,2.75
8964,50,Male,Divorced,Master,Finance,Financial Analyst,12.1,2.7,2,14553,3,4,2,1,4,Yes,7.5,0,2,0,0.8314436885865456,2.5
8965,53,Female,Divorced,High School,HR,HR Business Partner,8.2,1.5,4,5030,2,1,3,3,3,No,18.7,2,4,0,1.6302186878727631,2.25
8966,38,Male,Married,Master,HR,HR Manager,8.2,5.4,1,10408,4,1,1,4,4,No,9.4,0,6,0,0.7878554957724827,2.5
8967,57,Male,Married,Master,HR,Recruiter,6.6,2.2,0,8569,1,1,4,3,3,No,16.1,2,4,1,0.7702182284980743,2.25
8968,34,Female,Single,Bachelor,IT,Software Engineer,1.7,1.1,0,8948,4,1,3,1,3,Yes,1.6,1,6,1,0.18998658918194009,2.25
8969,29,Male,Married,Bachelor,Finance,Finance Manager,7.0,4.4,5,8955,2,1,1,4,3,No,25.8,1,4,1,0.7816862088218872,2.0
8970,56,Male,Married,Bachelor,Operations,Operations Manager,5.3,1.3,0,7696,4,3,1,4,4,No,9.7,2,3,0,0.6886694386694386,3.0
8971,30,Male,Single,PhD,Finance,Finance Manager,4.0,4.0,0,12439,4,2,3,1,2,No,8.3,2,4,1,0.3215692579789372,2.5
8972,46,Male,Married,High School,Operations,Supply Chain Analyst,4.9,4.9,0,5537,2,4,4,1,3,Yes,8.1,1,3,1,0.8849557522123894,2.75
8973,25,Female,Married,Bachelor,Operations,Logistics Coordinator,3.0,1.6,0,6673,1,3,4,1,3,Yes,21.9,0,6,1,0.44957290573954745,2.25
8974,35,Male,Married,Bachelor,Finance,Financial Analyst,1.1,1.1,0,7737,3,4,1,1,3,No,7.4,1,2,1,0.14217396923872302,2.25
8975,22,Female,Single,Bachelor,Sales,Sales Executive,0.0,0.0,0,6158,1,3,3,4,3,Yes,7.4,0,3,1,0.0,2.75
8976,32,Female,Married,PhD,IT,Software Engineer,2.1,1.7,1,15126,2,1,1,3,4,No,0.6,2,4,1,0.13883379611265373,1.75
8977,53,Male,Married,Master,Sales,Sales Executive,1.2,1.2,1,8372,3,4,4,1,3,No,18.4,1,2,1,0.1433349259436216,3.0
8978,31,Male,Single,Bachelor,Finance,Accountant,5.2,2.2,0,9703,3,4,1,2,3,No,3.9,3,5,0,0.5359167267855303,2.5
8979,26,Male,Single,High School,Finance,Accountant,4.0,4.0,1,6356,2,2,3,1,3,Yes,2.5,3,6,1,0.6293266205160478,2.0
8980,52,Male,Married,Bachelor,IT,Software Engineer,7.1,3.0,5,10139,4,4,1,2,3,No,18.0,1,3,0,0.7002662984515239,2.75
8981,26,Female,Married,High School,HR,Recruiter,4.0,3.8,3,4640,3,3,1,1,4,No,20.2,0,5,1,0.8620689655172414,2.0
8982,37,Male,Married,High School,Operations,Supply Chain Analyst,4.7,4.7,0,4686,2,1,3,3,2,Yes,6.1,3,2,1,1.0029876227059327,2.25
8983,35,Male,Divorced,Master,IT,Software Engineer,6.3,2.1,0,12148,2,3,1,2,3,Yes,4.6,2,3,1,0.5186038854132368,2.0
8984,32,Male,Married,Bachelor,Sales,Sales Executive,5.6,0.7,0,6477,2,1,3,3,3,No,1.8,2,3,0,0.8645978076269877,2.25
8985,54,Male,Married,Bachelor,Finance,Financial Analyst,6.6,1.5,2,9088,4,1,2,3,3,No,25.1,1,2,1,0.7262323943661972,2.5
8986,36,Male,Married,High School,HR,HR Manager,5.0,1.7,2,5315,4,4,1,1,3,Yes,8.8,0,1,1,0.940733772342427,2.5
8987,51,Female,Married,PhD,Operations,Supply Chain Analyst,5.4,1.7,2,10425,3,1,1,2,3,Yes,20.1,3,2,1,0.5179856115107914,1.75
8988,37,Female,Divorced,Bachelor,Operations,Supply Chain Analyst,6.2,0.7,0,5251,3,4,1,3,1,No,24.1,1,1,1,1.1807274804799086,2.75
8989,34,Female,Single,Bachelor,IT,DevOps Engineer,12.0,3.7,0,8985,3,4,4,3,1,Yes,8.9,1,0,0,1.335559265442404,3.5
8990,48,Female,Single,Bachelor,IT,Product Manager,2.2,2.2,1,8980,1,1,4,4,3,No,1.9,2,2,1,0.24498886414253898,2.5
8991,36,Female,Married,Master,HR,Recruiter,3.4,1.0,3,7078,2,4,1,1,3,No,19.8,2,4,1,0.4803616840915513,2.0
8992,56,Male,Married,Bachelor,Sales,Account Manager,4.8,2.0,0,7047,1,2,2,2,3,Yes,14.1,2,3,1,0.6811409110259685,1.75
8993,23,Female,Married,Bachelor,IT,Data Scientist,1.0,1.0,0,9040,1,4,3,3,4,No,27.6,1,0,1,0.11061946902654868,2.75
8994,49,Male,Married,Master,IT,DevOps Engineer,3.5,3.5,2,11721,4,3,1,1,3,Yes,8.0,1,1,1,0.29860933367460113,2.25
